"StockNo","xVIN","categorie","xAirCleaners","xAirHorns","xAirSeatDriver","xAirSeatPassenger","xAppraisalACV","xAppraisalReference","xAPU","xAtmtcTrctnCntrl","xBlockHeater","xBodyStyle","xBranch","xBranchOrdered","xBuildDate","xBunk","xCA","xCabConfiguration","xCBRadio","xChassisCost","xChromeBumper","xColorExterior","xColorExteriorCode","xCondition","xCustomerID","xCustomerName","xCustStock","xCylinders","xDateInService","xDateReceived","xDaysOnHand","xDepartment","xDriveLine","xDriverSeat","xEngineBrake","xEngineHours","xEngineHP","xEngineManufacturer","xEngineModel","xEngineSN","xEngineTorque","xEstDelMo","xExhaust","xExpectedArrival","xFactoryFET","xFactoryWarranty","xFifthWheel","xFleetVehicleID","xFlooring","xFlooringDate","xFontWheels","xFrame","xFrntAxlMnfctrr","xFrontAxleModel","xFrontAxleSN","xFrontAxleWeight","xFrontBreaks","xFrontSuspension","xFrontTires","xFuelType","xGVWR","xHeatedMirrors","xInteriorClass","xInteriorColor","xInteriorColorCode","xInternalComments","xInventoryCost","xInvoice","xInvoiceDate","xKeyCode1","xKeyCode2","xLeftFuelTank","xLiftAxle","xLiftAxleWeight","xLockers","xLotLocation","xMake","xMiscEquipment","xModel","xOdometer","xOdometerKM_Miles","xOH","xOnHoldFor","xOrderDate","xOurPrice","xPassengerSeat","xPODate","xPONum","xPowerLocks","xPrePaidFreight","xPreviousOwner","xProductClass","xRearAxleFrontModel","xRearAxleFrontSN","xRearAxleRatio","xRearAxleRearModel","xRearAxleRearSN","xRearAxleWeight","xRearBreaks","xRearTires","xRearWheels","xRefrigerator","xRightFuelTank","xRrAxlFrntMnfctrr","xRrAxlRrMnfctrr","xSalesmanOrdered","xSatelliteRadio","xScheduleDate","xSellingStatus","xSleeper","xSleeperType","xSoldDate","xSpeeds","xStatus","xStereo","xSuspensionType","xThumbnail","xTrailerLength","xTrailerType","xTrailerWidth","xTransmission","xTransmissionModel","xTransmissionSN","xTRLAxleType","xTrnsmssnMnfctrr","xType","xVehicleType","xWebComments","xWheelbase","xYear","web_link","Photos"
"MW5158","MW5158","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5158","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","229","2022","",""
"MW5162","MW5162","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","Black","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5162","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","233","2022","",""
"MW5163","MW5163","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5163","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","229","2022","",""
"MW5164","MW5164","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","Brown","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1650","","","","","","","MW5164","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.36","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","RTLO-16913A","","","Eaton","Truck","New Heavy Duty","","241","2022","",""
"MW5165","MW5165","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1650","","","","","","","MW5165","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","233","2022","",""
"MW5166","MW5166","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1650","","","","","","","MW5166","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","233","2022","",""
"MW5167","MW5167","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1650","","","","","","","MW5167","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","233","2022","",""
"MW5168","MW5168","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1650","","","","","","","MW5168","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","233","2022","",""
"MW5169","MW5169","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1650","","","","","","","MW5169","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","233","2022","",""
"MW5170","MW5170","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5170","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","229","2022","",""
"MW5171","MW5171","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5171","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","229","2022","",""
"MW5172","MW5172","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5172","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","229","2022","",""
"MW5173","MW5173","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5173","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","229","2022","",""
"MW5174","MW5174","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5174","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","229","2022","",""
"MW5175","MW5175","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5175","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","229","2022","",""
"MW5176","MW5176","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5176","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","229","2022","",""
"MW5177","MW5177","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5177","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","229","2022","",""
"MW5178","MW5178","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5178","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","229","2022","",""
"MW5179","MW5179","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5179","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","229","2022","",""
"MW5180","MW5180","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5180","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","229","2022","",""
"MW5181","MW5181","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","White","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15 GEN 5","","1750","","","","","","","MW5181","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.08","","","40000","","","","","","","","","","","Available","72RR","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","229","2022","",""
"MW6763","MW6763","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","Red","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15","","1750","","","","","","","MW6763","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.23","","","40000","","","","","","","","","","","Available","60XT","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","221","2022","",""
"MW6764","MW6764","TRK","","","","","","","","","","","WPG-Transolutions Truck Centres Ltd.","","","","","","","","","Red","","New","P152","INT NEW TRUCK HD INVENTORY","","","","","","New","","","","","505","Detroit","DD15","","1750","","","","","","","MW6764","","","","","","","","13300","","","","","0","","","","","","","","","","","","","","","","FREIGHTLINER","","CA126","","Kilometers","","","","0.000000000","","","","","","","Units","","","3.23","","","40000","","","","","","","","","","","Available","60XT","","","","Available - In Stock","","","","","","","","DT12","","","Detroit","Truck","New Heavy Duty","","221","2022","",""
